@relation cleaner

@attribute class {blood, cake, coffee, dressing, dust, fungus, glass, glue, grass, ink, lubricant, mud, oil, paper, paste, rot, sand, sauce, water, wine}
@attribute age numeric
@attribute class {floor, wood, carpet, carpetCotton}
@attribute class {airFreshener,alcohol,bakingSoda,cleaningMilk,dishSoap,floorSoap,fumigator,nothing,paste,soap,solvent,spray,vanish,vinegar,washingPowder,water}

@data
coffee,72,floor,spray
coffee,100,carpet,spray
coffee,61,carpet,spray
coffee,63,floor,spray
coffee,74,floor,spray
coffee,92,carpet,spray
coffee,62,carpet,spray
coffee,96,floor,spray
coffee,92,carpet,spray
coffee,80,carpet,spray
coffee,79,floor,spray
coffee,77,carpet,spray
coffee,81,floor,spray
coffee,83,floor,spray
coffee,67,carpet,spray
coffee,95,floor,spray
coffee,97,carpet,spray
coffee,93,carpet,spray
coffee,99,carpet,spray
coffee,82,carpet,spray
coffee,95,floor,spray
dust,32,floor,spray
dust,16,floor,spray
dust,17,floor,spray
dust,9,carpet,spray
dust,10,floor,spray
dust,5,carpet,spray
dust,17,floor,spray
dust,18,carpet,spray
dust,9,floor,spray
dust,27,carpet,spray
dust,12,carpet,spray
dust,11,carpet,spray
dust,32,carpet,spray
dust,2,floor,spray
dust,0,floor,spray
dust,34,floor,spray
dust,28,floor,spray
dust,5,floor,spray
dust,0,carpet,spray
dust,40,carpet,spray
dust,10,floor,spray
dust,29,carpet,spray
dust,35,floor,spray
dust,20,carpet,spray
dust,26,carpet,spray
dust,1,carpet,spray
dust,9,floor,spray
dust,36,carpet,spray
dust,17,floor,spray
dust,35,floor,spray
dust,0,floor,spray
dust,26,carpet,spray
dust,0,carpet,spray
dust,35,carpet,spray
dust,21,floor,spray
dust,5,floor,spray
dust,29,carpet,spray
dust,32,carpet,spray
dust,34,floor,spray
dust,13,carpet,spray
dust,22,carpet,spray
dust,20,floor,spray
dust,14,carpet,spray
dust,6,carpet,spray
dust,33,carpet,spray
dust,7,floor,spray
dust,36,floor,spray
dust,23,carpet,spray
dust,19,carpet,spray
dust,11,carpet,spray
dust,38,carpet,spray
dust,13,carpet,spray
dust,34,floor,spray
dust,26,carpet,spray
dust,6,floor,spray
dust,13,carpet,spray
dust,9,floor,spray
dust,14,floor,spray
dust,36,floor,spray
dust,11,carpet,spray
dust,15,carpet,spray
dust,37,carpet,spray
dust,40,floor,spray
dust,22,carpet,spray
dust,17,floor,spray
dust,7,carpet,spray
dust,29,floor,spray
dust,33,carpet,spray
dust,4,carpet,spray
dust,15,carpet,spray
dust,12,floor,spray
dust,21,floor,spray
dust,4,floor,spray
dust,25,floor,spray
dust,20,floor,spray
dust,7,carpet,spray
dust,2,carpet,spray
dust,39,floor,spray
dust,9,carpet,spray
dust,14,carpet,spray
dust,6,carpet,spray
dust,20,floor,spray
dust,39,floor,spray
dust,20,carpet,spray
dust,19,carpet,spray
dust,8,carpet,spray
dust,13,carpet,spray
dust,11,floor,spray
dust,33,carpet,spray
dust,11,carpet,spray
dust,19,floor,spray
dust,26,floor,spray
dust,6,carpet,spray
dust,25,floor,spray
dust,10,floor,spray
dust,7,floor,spray
dust,34,carpet,spray
dust,9,carpet,spray
dust,16,floor,spray
dust,24,floor,spray
dust,30,floor,spray
dust,36,floor,spray
dust,14,carpet,spray
dust,2,carpet,spray
dust,17,carpet,spray
dust,7,carpet,spray
dust,26,carpet,spray
dust,7,carpet,spray
dust,21,floor,spray
dust,40,carpet,spray
dust,20,floor,spray
dust,33,carpet,spray
dust,37,carpet,spray
dust,9,carpet,spray
dust,31,floor,spray
dust,3,carpet,spray
dust,8,carpet,spray
dust,33,floor,spray
dust,21,floor,spray
dust,0,floor,spray
dust,15,floor,spray
dust,30,carpet,spray
dust,20,carpet,spray
dust,30,floor,spray
dust,26,floor,spray
dust,33,carpet,spray
dust,12,carpet,spray
dust,7,carpet,spray
dust,6,carpet,spray
dust,38,floor,spray
dust,24,floor,spray
dust,19,floor,spray
dust,2,carpet,spray
dust,14,carpet,spray
dust,30,floor,spray
dust,24,floor,spray
dust,5,floor,spray
dust,35,carpet,spray
dust,1,floor,spray
dust,29,floor,spray
dust,6,carpet,spray
dust,3,carpet,spray
dust,38,floor,spray
dust,15,carpet,spray
dust,23,floor,spray
dust,34,carpet,spray
dust,11,carpet,spray
dust,34,floor,spray
dust,21,floor,spray
dust,32,floor,spray
dust,40,carpet,spray
dust,28,carpet,spray
dust,17,carpet,spray
dust,27,carpet,spray
dust,30,carpet,spray
dust,12,carpet,spray
dust,22,floor,spray
dust,35,floor,spray
dust,7,carpet,spray
dust,38,floor,spray
dust,17,floor,spray
dust,21,carpet,spray
dust,11,carpet,spray
dust,2,floor,spray
dust,25,carpet,spray
dust,10,carpet,spray
dust,34,floor,spray
dust,6,carpet,spray
dust,32,floor,spray
dust,23,carpet,spray
dust,22,carpet,spray
dust,38,floor,spray
dust,14,carpet,spray
dust,34,carpet,spray
dust,35,carpet,spray
dust,39,floor,spray
dust,26,carpet,spray
dust,34,carpet,spray
dust,31,floor,spray
dust,14,floor,spray
dust,5,floor,spray
dust,4,floor,spray
dust,16,floor,spray
dust,36,floor,spray
dust,22,carpet,spray
dust,34,floor,spray
dust,16,carpet,spray
dust,12,floor,spray
dust,38,carpet,spray
dust,32,carpet,spray
dust,0,floor,spray
dust,22,carpet,spray
dust,34,floor,spray
dust,39,carpet,spray
dust,17,carpet,spray
dust,40,carpet,spray
dust,27,carpet,spray
dust,3,carpet,spray
dust,33,carpet,spray
fungus,100,floor,spray
fungus,93,carpet,spray
fungus,90,floor,spray
fungus,81,carpet,spray
fungus,89,floor,spray
fungus,95,floor,spray
fungus,81,carpet,spray
fungus,92,floor,spray
fungus,84,floor,spray
fungus,92,floor,spray
fungus,84,carpet,spray
fungus,94,floor,spray
fungus,88,floor,spray
fungus,99,floor,spray
fungus,83,carpet,spray
fungus,89,floor,spray
fungus,93,floor,spray
fungus,82,carpet,spray
fungus,95,floor,spray
fungus,88,carpet,spray
fungus,93,floor,spray
fungus,88,carpet,spray
fungus,83,floor,spray
fungus,82,floor,spray
fungus,86,carpet,spray
fungus,100,carpet,spray
fungus,98,carpet,spray
fungus,100,floor,spray
fungus,88,floor,spray
fungus,92,floor,spray
fungus,97,carpet,spray
fungus,83,floor,spray
fungus,94,floor,spray
fungus,96,floor,spray
fungus,94,floor,spray
fungus,83,floor,spray
fungus,94,floor,spray
fungus,93,floor,spray
fungus,92,floor,spray
fungus,81,floor,spray
fungus,95,floor,spray
fungus,93,floor,spray
fungus,87,carpet,spray
fungus,94,floor,spray
fungus,95,carpet,spray
fungus,92,floor,spray
fungus,82,floor,spray
fungus,98,floor,spray
fungus,86,floor,spray
fungus,88,floor,spray
fungus,99,carpet,spray
fungus,91,carpet,spray
fungus,96,floor,spray
fungus,83,floor,spray
fungus,82,floor,spray
fungus,94,floor,spray
fungus,94,carpet,spray
fungus,83,carpet,spray
fungus,97,carpet,spray
fungus,98,floor,spray
fungus,94,carpet,spray
fungus,95,carpet,spray
fungus,98,carpet,spray
fungus,84,floor,spray
fungus,88,floor,spray
fungus,100,carpet,spray
fungus,89,floor,spray
fungus,100,floor,spray
fungus,82,carpet,spray
fungus,94,floor,spray
fungus,86,floor,spray
fungus,92,carpet,spray
fungus,83,floor,spray
fungus,85,carpet,spray
fungus,92,carpet,spray
fungus,85,floor,spray
fungus,93,carpet,spray
fungus,98,carpet,spray
fungus,95,carpet,spray
fungus,91,floor,spray
fungus,95,carpet,spray
fungus,82,carpet,spray
fungus,82,floor,spray
fungus,89,floor,spray
fungus,88,floor,spray
fungus,94,carpet,spray
fungus,84,floor,spray
fungus,95,carpet,spray
fungus,93,floor,spray
fungus,88,floor,spray
fungus,94,floor,spray
fungus,96,floor,spray
fungus,82,carpet,spray
fungus,87,carpet,spray
fungus,91,carpet,spray
fungus,82,carpet,spray
fungus,91,floor,spray
fungus,82,carpet,spray
fungus,85,floor,spray
fungus,99,carpet,spray
fungus,98,carpet,spray
fungus,100,carpet,spray
fungus,99,carpet,spray
fungus,84,floor,spray
fungus,84,carpet,spray
fungus,85,floor,spray
fungus,89,carpet,spray
fungus,92,carpet,spray
fungus,100,floor,spray
fungus,81,carpet,spray
fungus,85,carpet,spray
fungus,99,floor,spray
fungus,95,floor,spray
fungus,83,floor,spray
fungus,99,carpet,spray
fungus,88,carpet,spray
fungus,85,carpet,spray
fungus,96,floor,spray
fungus,96,carpet,spray
fungus,89,floor,spray
fungus,82,carpet,spray
fungus,86,floor,spray
fungus,97,floor,spray
fungus,88,floor,spray
fungus,89,floor,spray
fungus,96,floor,spray
fungus,100,floor,spray
fungus,84,floor,spray
fungus,94,carpet,spray
fungus,93,floor,spray
fungus,95,floor,spray
fungus,93,carpet,spray
fungus,96,carpet,spray
fungus,92,carpet,spray
fungus,95,floor,spray
fungus,88,carpet,spray
fungus,93,carpet,spray
fungus,91,floor,spray
fungus,84,carpet,spray
fungus,100,carpet,spray
fungus,97,carpet,spray
fungus,90,floor,spray
fungus,86,carpet,spray
fungus,84,carpet,spray
fungus,100,carpet,spray
fungus,94,floor,spray
fungus,97,floor,spray
fungus,89,carpet,spray
fungus,93,floor,spray
fungus,98,carpet,spray
fungus,89,carpet,spray
fungus,91,carpet,spray
fungus,85,carpet,spray
fungus,97,floor,spray
fungus,91,floor,spray
fungus,95,carpet,spray
fungus,83,carpet,spray
fungus,100,floor,spray
fungus,93,carpet,spray
fungus,99,carpet,spray
fungus,88,floor,spray
fungus,100,carpet,spray
fungus,86,carpet,spray
fungus,95,carpet,spray
fungus,93,carpet,spray
fungus,98,carpet,spray
fungus,84,floor,spray
fungus,88,carpet,spray
fungus,82,floor,spray
fungus,94,floor,spray
fungus,87,floor,spray
fungus,86,carpet,spray
fungus,92,floor,spray
fungus,86,carpet,spray
fungus,85,carpet,spray
fungus,94,floor,spray
fungus,86,carpet,spray
fungus,93,floor,spray
fungus,85,carpet,spray
fungus,93,floor,spray
fungus,94,carpet,spray
fungus,88,floor,spray
fungus,91,floor,spray
fungus,93,floor,spray
fungus,99,carpet,spray
fungus,83,floor,spray
fungus,100,carpet,spray
fungus,97,carpet,spray
fungus,94,carpet,spray
fungus,84,floor,spray
fungus,96,floor,spray
fungus,94,floor,spray
fungus,98,carpet,spray
fungus,100,floor,spray
fungus,100,carpet,spray
fungus,91,carpet,spray
fungus,85,carpet,spray
ink,61,wood,spray
ink,62,wood,spray
ink,66,wood,spray
ink,69,wood,spray
ink,70,floor,spray
ink,62,wood,spray
ink,70,wood,spray
ink,68,wood,spray
ink,61,floor,spray
ink,63,floor,spray
ink,64,wood,spray
ink,68,wood,spray
ink,62,carpet,spray
ink,63,floor,spray
ink,65,floor,spray
ink,64,floor,spray
ink,66,floor,spray
ink,62,wood,spray
ink,61,wood,spray
ink,68,floor,spray
ink,62,floor,spray
ink,65,carpet,spray
ink,61,carpet,spray
ink,67,floor,spray
ink,63,carpet,spray
ink,68,wood,spray
ink,61,carpet,spray
ink,70,carpet,spray
ink,62,floor,spray
ink,69,carpet,spray
ink,61,wood,spray
ink,65,floor,spray
ink,68,wood,spray
ink,67,wood,spray
ink,69,wood,spray
ink,66,carpet,spray
ink,65,carpet,spray
ink,64,carpet,spray
ink,68,carpet,spray
ink,66,wood,spray
ink,66,carpet,spray
ink,62,wood,spray
ink,66,carpet,spray
ink,65,wood,spray
ink,63,carpet,spray
ink,61,wood,spray
ink,63,wood,spray
ink,69,wood,spray
ink,69,carpet,spray
ink,64,floor,spray
ink,65,floor,spray
ink,64,wood,spray
ink,69,wood,spray
ink,66,wood,spray
ink,68,carpet,spray
ink,62,floor,spray
ink,70,carpet,spray
ink,70,wood,spray
ink,63,floor,spray
ink,70,carpet,spray
ink,68,carpet,spray
ink,63,wood,spray
ink,69,carpet,spray
ink,61,floor,spray
ink,64,floor,spray
ink,64,carpet,spray
ink,62,floor,spray
ink,65,carpet,spray
ink,68,wood,spray
ink,67,wood,spray
ink,62,floor,spray
ink,61,floor,spray
ink,65,wood,spray
ink,62,floor,spray
ink,66,wood,spray
ink,62,floor,spray
ink,61,floor,spray
ink,68,carpet,spray
ink,62,carpet,spray
ink,68,carpet,spray
ink,61,carpet,spray
ink,70,floor,spray
ink,61,wood,spray
ink,63,floor,spray
ink,69,wood,spray
ink,64,carpet,spray
ink,68,floor,spray
ink,67,wood,spray
ink,67,floor,spray
ink,69,wood,spray
ink,66,carpet,spray
ink,62,carpet,spray
ink,66,carpet,spray
ink,68,floor,spray
ink,69,carpet,spray
ink,70,wood,spray
ink,66,carpet,spray
ink,69,floor,spray
ink,67,floor,spray
ink,70,carpet,spray
ink,63,floor,spray
ink,69,floor,spray
ink,65,floor,spray
ink,64,floor,spray
ink,68,wood,spray
ink,65,wood,spray
ink,61,carpet,spray
ink,69,wood,spray
ink,67,floor,spray
ink,62,floor,spray
ink,63,wood,spray
ink,66,carpet,spray
ink,65,wood,spray
ink,70,floor,spray
ink,62,carpet,spray
ink,66,floor,spray
ink,62,carpet,spray
ink,61,floor,spray
ink,68,carpet,spray
ink,62,floor,spray
ink,62,wood,spray
ink,63,floor,spray
ink,63,wood,spray
ink,63,carpet,spray
ink,62,wood,spray
ink,62,floor,spray
ink,69,carpet,spray
ink,65,carpet,spray
ink,66,wood,spray
ink,67,floor,spray
ink,68,wood,spray
ink,66,floor,spray
ink,62,wood,spray
ink,65,wood,spray
ink,68,wood,spray
ink,67,wood,spray
ink,63,floor,spray
ink,66,wood,spray
ink,62,floor,spray
ink,70,wood,spray
ink,63,wood,spray
ink,64,carpet,spray
ink,65,floor,spray
ink,66,wood,spray
ink,61,floor,spray
ink,67,floor,spray
ink,66,floor,spray
ink,61,floor,spray
ink,68,floor,spray
ink,69,wood,spray
ink,62,floor,spray
ink,67,wood,spray
ink,66,wood,spray
ink,65,floor,spray
ink,61,carpet,spray
ink,70,floor,spray
ink,66,carpet,spray
ink,64,carpet,spray
ink,67,carpet,spray
ink,61,wood,spray
ink,69,floor,spray
ink,64,wood,spray
ink,62,carpet,spray
ink,70,floor,spray
ink,63,carpet,spray
ink,64,wood,spray
ink,62,floor,spray
ink,70,carpet,spray
ink,70,wood,spray
ink,69,wood,spray
ink,63,floor,spray
ink,69,floor,spray
ink,67,floor,spray
ink,64,wood,spray
ink,70,floor,spray
ink,66,carpet,spray
ink,61,carpet,spray
ink,69,floor,spray
ink,67,wood,spray
ink,68,wood,spray
ink,70,wood,spray
ink,67,carpet,spray
ink,61,carpet,spray
ink,64,floor,spray
ink,70,floor,spray
ink,68,floor,spray
ink,69,carpet,spray
ink,62,floor,spray
ink,64,carpet,spray
ink,65,carpet,spray
ink,70,wood,spray
mud,39,floor,spray
mud,30,carpet,spray
mud,18,floor,spray
mud,35,floor,spray
mud,21,floor,spray
mud,18,carpet,spray
mud,37,floor,spray
mud,43,carpet,spray
mud,26,floor,spray
mud,40,carpet,spray
mud,36,carpet,spray
mud,44,floor,spray
mud,22,carpet,spray
mud,30,floor,spray
mud,38,carpet,spray
mud,41,floor,spray
mud,31,floor,spray
mud,24,floor,spray
mud,45,carpet,spray
mud,21,carpet,spray
mud,31,carpet,spray
mud,31,floor,spray
mud,43,floor,spray
mud,41,carpet,spray
mud,20,carpet,spray
mud,24,carpet,spray
mud,42,floor,spray
mud,19,carpet,spray
mud,38,floor,spray
mud,39,carpet,spray
mud,40,carpet,spray
mud,29,carpet,spray
mud,28,carpet,spray
mud,31,floor,spray
mud,30,floor,spray
mud,34,carpet,spray
mud,25,carpet,spray
mud,33,floor,spray
mud,20,carpet,spray
mud,36,carpet,spray
mud,32,carpet,spray
mud,37,carpet,spray
mud,35,carpet,spray
mud,21,carpet,spray
mud,20,floor,spray
mud,38,carpet,spray
mud,27,carpet,spray
mud,37,carpet,spray
mud,26,floor,spray
mud,20,floor,spray
mud,38,floor,spray
mud,25,floor,spray
mud,18,floor,spray
mud,43,floor,spray
mud,26,floor,spray
mud,44,carpet,spray
mud,43,floor,spray
mud,27,floor,spray
mud,22,carpet,spray
mud,33,carpet,spray
mud,42,carpet,spray
mud,22,floor,spray
mud,25,carpet,spray
mud,28,floor,spray
mud,42,floor,spray
mud,34,carpet,spray
mud,43,carpet,spray
mud,24,floor,spray
mud,36,floor,spray
mud,31,floor,spray
mud,21,floor,spray
mud,43,carpet,spray
mud,22,floor,spray
mud,25,carpet,spray
mud,38,floor,spray
mud,35,floor,spray
mud,38,carpet,spray
mud,35,floor,spray
mud,31,floor,spray
mud,36,floor,spray
mud,31,carpet,spray
mud,29,carpet,spray
mud,28,carpet,spray
mud,37,floor,spray
mud,24,floor,spray
mud,27,floor,spray
mud,32,floor,spray
mud,26,floor,spray
mud,40,floor,spray
mud,22,floor,spray
mud,26,floor,spray
mud,29,floor,spray
mud,39,floor,spray
mud,33,carpet,spray
mud,29,floor,spray
mud,37,carpet,spray
mud,19,floor,spray
mud,41,carpet,spray
mud,32,carpet,spray
mud,33,floor,spray
mud,34,carpet,spray
mud,30,carpet,spray
mud,44,carpet,spray
mud,41,carpet,spray
mud,18,carpet,spray
mud,28,floor,spray
mud,40,carpet,spray
mud,24,floor,spray
mud,39,floor,spray
mud,26,carpet,spray
mud,42,carpet,spray
mud,19,carpet,spray
mud,40,carpet,spray
mud,21,carpet,spray
mud,19,floor,spray
mud,32,carpet,spray
mud,41,floor,spray
mud,41,carpet,spray
mud,30,floor,spray
mud,30,carpet,spray
mud,27,carpet,spray
mud,44,carpet,spray
mud,35,carpet,spray
mud,43,floor,spray
mud,33,carpet,spray
mud,42,floor,spray
mud,28,carpet,spray
mud,20,carpet,spray
mud,19,floor,spray
mud,29,floor,spray
mud,42,floor,spray
mud,23,carpet,spray
mud,43,floor,spray
mud,18,carpet,spray
mud,30,floor,spray
mud,41,carpet,spray
mud,32,floor,spray
mud,41,floor,spray
mud,32,floor,spray
mud,43,carpet,spray
mud,33,carpet,spray
mud,44,floor,spray
mud,41,floor,spray
mud,29,floor,spray
mud,35,carpet,spray
mud,21,floor,spray
mud,22,floor,spray
mud,40,floor,spray
mud,26,carpet,spray
mud,20,floor,spray
mud,30,floor,spray
mud,35,carpet,spray
mud,38,floor,spray
mud,24,floor,spray
mud,24,carpet,spray
mud,19,carpet,spray
mud,20,floor,spray
mud,37,floor,spray
mud,36,floor,spray
mud,35,carpet,spray
mud,39,floor,spray
mud,27,carpet,spray
mud,37,floor,spray
mud,31,floor,spray
mud,21,floor,spray
mud,19,carpet,spray
mud,19,floor,spray
mud,43,floor,spray
mud,26,carpet,spray
mud,20,carpet,spray
mud,37,floor,spray
mud,18,carpet,spray
mud,42,floor,spray
mud,23,floor,spray
mud,37,floor,spray
mud,34,floor,spray
mud,26,floor,spray
mud,20,carpet,spray
mud,35,carpet,spray
mud,30,floor,spray
mud,43,floor,spray
mud,41,floor,spray
mud,19,carpet,spray
mud,41,carpet,spray
mud,31,carpet,spray
mud,39,floor,spray
mud,19,floor,spray
mud,40,floor,spray
mud,40,carpet,spray
mud,18,carpet,spray
mud,27,carpet,spray
mud,26,carpet,spray
mud,25,carpet,spray
mud,18,carpet,spray
mud,36,carpet,spray
mud,30,carpet,spray
rot,18,floor,spray
rot,3,floor,spray
rot,22,floor,spray
rot,16,floor,spray
rot,22,floor,spray
rot,3,floor,spray
rot,1,floor,spray
rot,16,floor,spray
rot,7,carpet,spray
rot,18,floor,spray
rot,8,carpet,spray
rot,23,floor,spray
rot,8,carpet,spray
rot,0,floor,spray
rot,3,floor,spray
rot,8,floor,spray
rot,16,floor,spray
rot,21,floor,spray
rot,18,floor,spray
rot,6,floor,spray
rot,5,carpet,spray
rot,13,carpet,spray
rot,22,floor,spray
rot,10,floor,spray
rot,22,floor,spray
rot,19,floor,spray
rot,17,carpet,spray
rot,3,carpet,spray
rot,8,floor,spray
rot,10,floor,spray
rot,7,floor,spray
rot,6,carpet,spray
rot,8,carpet,spray
rot,12,carpet,spray
rot,6,carpet,spray
rot,14,carpet,spray
rot,15,floor,spray
rot,18,carpet,spray
rot,14,floor,spray
rot,20,carpet,spray
rot,5,floor,spray
rot,15,floor,spray
rot,24,carpet,spray
rot,16,carpet,spray
rot,1,floor,spray
rot,21,carpet,spray
rot,2,carpet,spray
rot,7,carpet,spray
rot,21,floor,spray
rot,19,floor,spray
rot,13,carpet,spray
rot,4,floor,spray
rot,3,floor,spray
rot,0,floor,spray
rot,12,floor,spray
rot,2,carpet,spray
rot,15,floor,spray
rot,13,carpet,spray
rot,17,carpet,spray
rot,1,floor,spray
rot,6,carpet,spray
rot,16,floor,spray
rot,24,floor,spray
rot,25,carpet,spray
rot,17,floor,spray
rot,11,floor,spray
rot,17,carpet,spray
rot,20,floor,spray
rot,3,carpet,spray
rot,9,floor,spray
rot,13,carpet,spray
rot,19,carpet,spray
rot,18,carpet,spray
rot,13,carpet,spray
rot,24,carpet,spray
rot,23,carpet,spray
rot,5,carpet,spray
rot,14,floor,spray
rot,19,floor,spray
rot,9,carpet,spray
rot,7,floor,spray
rot,17,floor,spray
rot,23,carpet,spray
rot,19,floor,spray
rot,3,floor,spray
rot,9,floor,spray
rot,7,floor,spray
rot,17,carpet,spray
rot,14,carpet,spray
rot,1,carpet,spray
rot,4,floor,spray
rot,6,floor,spray
rot,1,carpet,spray
rot,5,carpet,spray
rot,9,floor,spray
rot,10,floor,spray
rot,16,floor,spray
rot,12,floor,spray
rot,13,carpet,spray
rot,13,floor,spray
rot,19,carpet,spray
rot,5,carpet,spray
rot,23,carpet,spray
rot,20,floor,spray
rot,17,floor,spray
rot,4,floor,spray
rot,11,floor,spray
rot,7,floor,spray
rot,0,floor,spray
rot,15,carpet,spray
rot,0,floor,spray
rot,16,floor,spray
rot,13,floor,spray
rot,3,carpet,spray
rot,1,floor,spray
rot,9,carpet,spray
rot,17,carpet,spray
rot,24,floor,spray
rot,19,floor,spray
rot,14,floor,spray
rot,17,floor,spray
rot,19,carpet,spray
rot,7,carpet,spray
rot,9,floor,spray
rot,0,floor,spray
rot,5,carpet,spray
rot,8,carpet,spray
rot,17,floor,spray
rot,19,carpet,spray
rot,15,carpet,spray
rot,11,floor,spray
rot,7,carpet,spray
rot,1,floor,spray
rot,13,carpet,spray
rot,6,carpet,spray
rot,21,floor,spray
rot,1,carpet,spray
rot,21,floor,spray
rot,12,floor,spray
rot,19,carpet,spray
rot,11,floor,spray
rot,19,carpet,spray
rot,23,floor,spray
rot,25,carpet,spray
rot,20,floor,spray
rot,4,floor,spray
rot,3,carpet,spray
rot,18,floor,spray
rot,16,floor,spray
rot,21,carpet,spray
rot,2,floor,spray
rot,20,floor,spray
rot,15,carpet,spray
rot,8,floor,spray
rot,4,carpet,spray
rot,11,floor,spray
rot,16,floor,spray
rot,10,carpet,spray
rot,23,floor,spray
rot,0,carpet,spray
rot,13,carpet,spray
rot,5,carpet,spray
rot,21,floor,spray
rot,22,floor,spray
rot,16,floor,spray
rot,18,floor,spray
rot,6,floor,spray
rot,17,carpet,spray
rot,2,floor,spray
rot,11,floor,spray
rot,1,floor,spray
rot,7,floor,spray
rot,24,floor,spray
rot,20,carpet,spray
rot,6,floor,spray
rot,18,carpet,spray
rot,0,carpet,spray
rot,6,carpet,spray
rot,23,floor,spray
rot,10,floor,spray
rot,8,carpet,spray
rot,6,carpet,spray
rot,10,floor,spray
rot,13,floor,spray
rot,7,carpet,spray
rot,1,floor,spray
rot,20,carpet,spray
rot,13,floor,spray
rot,3,carpet,spray
rot,13,carpet,spray
rot,18,floor,spray
rot,23,carpet,spray
rot,2,floor,spray
rot,2,carpet,spray
rot,5,carpet,spray
rot,10,carpet,spray
rot,25,carpet,spray
coffee,14,carpetCotton,vanish
coffee,16,carpet,vanish
coffee,29,carpetCotton,vanish
coffee,21,carpetCotton,vanish
coffee,20,carpetCotton,vanish
coffee,26,carpet,vanish
coffee,15,carpet,vanish
coffee,20,carpetCotton,vanish
